Step,Tag,Cortisol,Serotonin,Health,Energy,Anxiety,Threshold
548,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.890562534332275,0.05979755520820618,2.1600000023841854
549,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.887469291687012,0.06236720457673073,2.1600000023841854
550,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.885753154754639,0.07442808896303177,2.1600000023841854
551,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.884352684020996,0.08323488384485245,2.1600000023841854
552,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.882925033569336,0.0886843353509903,2.1600000023841854
553,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.882215976715088,0.08860529214143753,2.1600000023841854
554,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.880781173706055,0.09005460143089294,2.1600000023841854
555,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.879688262939453,0.09359145909547806,2.1600000023841854
556,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.879286766052246,0.0991687923669815,2.1600000023841854
557,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.879631996154785,0.09337551146745682,2.1600000023841854
558,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.880383014678955,0.08407435566186905,2.1600000023841854
559,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.8818864822387695,0.07741648703813553,2.1600000023841854
560,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.884130001068115,0.0732237920165062,2.1600000023841854
561,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.885678768157959,0.06842006742954254,2.1600000023841854
562,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.886906147003174,0.060641810297966,2.1600000023841854
563,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.887077808380127,0.05622493475675583,2.1600000023841854
564,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.886493682861328,0.06375325471162796,2.1600000023841854
565,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.886228561401367,0.07183168828487396,2.1600000023841854
566,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.886656761169434,0.07682722806930542,2.1600000023841854
567,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.887808322906494,0.07587875425815582,2.1600000023841854
568,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.887562274932861,0.06798464804887772,2.1600000023841854
569,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.887321949005127,0.066739022731781,2.1600000023841854
570,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.888189315795898,0.060914263129234314,2.1600000023841854
571,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.888004302978516,0.05557557940483093,2.1600000023841854
572,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.887438774108887,0.06011247634887695,2.1600000023841854
573,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.886845588684082,0.06544894725084305,2.1600000023841854
574,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.885897159576416,0.06465229392051697,2.1600000023841854
575,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.885678291320801,0.06256237626075745,2.1600000023841854
576,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.885465145111084,0.06146220490336418,2.1600000023841854
577,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.884523391723633,0.06320944428443909,2.1600000023841854
578,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.882853984832764,0.06517353653907776,2.1600000023841854
579,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.880483627319336,0.06157280132174492,2.1600000023841854
580,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.878510475158691,0.05390113964676857,2.1600000023841854
581,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.876920223236084,0.04943632706999779,2.1600000023841854
582,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.874960899353027,0.051212962716817856,2.1600000023841854
583,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.872260570526123,0.055624302476644516,2.1600000023841854
584,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.870232582092285,0.0648796483874321,2.1600000023841854
585,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.868907928466797,0.06804827600717545,2.1600000023841854
586,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.867925643920898,0.07146590948104858,2.1600000023841854
587,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.866574764251709,0.07333897799253464,2.1600000023841854
588,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.865943908691406,0.07302539795637131,2.1600000023841854
589,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.865294456481934,0.07669137418270111,2.1600000023841854
590,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.8642754554748535,0.07878345251083374,2.1600000023841854
591,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.861818313598633,0.07908020913600922,2.1600000023841854
592,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.8589959144592285,0.07998146116733551,2.1600000023841854
593,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.855801582336426,0.08263465762138367,2.1600000023841854
594,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.852597236633301,0.08456116914749146,2.1600000023841854
595,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.850469589233398,0.08491773158311844,2.1600000023841854
596,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.849428176879883,0.08324609696865082,2.1600000023841854
597,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.849140644073486,0.07616092264652252,2.1600000023841854
598,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.84890079498291,0.06690800189971924,2.1600000023841854
599,Recovery,1.0,0.0800000011920929,0.10000000149011612,5.849400043487549,0.06252475082874298,2.1600000023841854
